tweet_id,sentiment,author,content
1957096302,worry,purplelaptopgrl,I knew I should've worn the SARS mask on the plane from SoCal.. feeling the beginnings of a sore throat
1957097210,worry,shyninjahinata,@laurelexmachina awww I wish I could have been there  I'm stuck here about to jab out my eyes with knitting needles
1957098732,worry,ThatWhisperKiss,"finished sewing for the night, uploading pictures from slidebar and beach. i cant believe i am having difficulties with twitter!"
1957147537,worry,ellentai,haven't watched gossip girl in ageeees ! and need one tree hill season 3 . god i'm so slow
1957148385,worry,thebassman,"Up early again tomorrow... heading to bed now. I keep saying I'm going to take a midday nap, but it hasn't happened this week yet..."
1957152277,worry,Rianti_W,sooo.... Hot in here hufff.....
1957177660,worry,jessismalls,"I have drunk hickups. I had a pretty laid back, great night. But I still can't help but be mad about the situation I put myself in"
1957178636,worry,CandleNtheDark,why do i think i have to take medicine cuz i was laughing to hard?. my head should not be in this much pain. i thought laughter was gud
1957180100,worry,MARCisaballa,My tongue still hurts.  I need to sleep!!!
1957181879,worry,zoe_king,needs a little lie down. not feeling great today. boo
1957182104,worry,tinyvamp,"its from all that anal sex, i forgot the lube. damn  may need to go to the E.R."
1957182181,worry,eberhartn,Playn madden with austin. Im going to miss him..
1957183110,worry,Nicolaarthur,"I want to go back to bed but have a child to look after!  I may sleep all of sunday, my enevitable hangover may require it!"
